0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.24117649,-0.8607843,0.33333337,1.0,-1.0,0.14313722,-1.0,-0.8156863,-0.9078431,-0.95098037,-0.672549,-1.0,-1.0,0.9235294,0.7254902,-0.06666666,-0.119607866,0.7509804,-0.8392157,-0.28039217,-1.0,-0.9764706,-0.46666664,0.6490196,-1.0,0.9372549,-0.92745095,-0.04705882,-1.0,-0.09411764,0.90196073,0.99215686,-1.0,-0.3,-0.12941176,-1.0,0.60784316,0.15294123,-0.64509803,-1.0,0.7588235,-1.0,-0.8901961,-1.0,0.21372545,-1.0,-0.5470588,0.76078427,0.34901965,-0.5352941,0.22549021,-0.001960814,-0.93921566,-0.54313725,0.73921573,-0.36666667,0.4666667,-0.84705883,0.90588236,-0.7058823,-1.0,-0.45490193,0.36470592,0.5627451,-1.0,0.5960784,0.61176467,-0.8156863,0.119607806,-0.1490196,-1.0,-0.32941175,-0.75490195,-0.44117647,-1.0,-0.7588235,-0.35490197,-0.45490193,-1.0,-0.6980392,-0.9529412,-0.06470591,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8490196,0.6862745,0.98823524,-1.0,-0.91764706,-1.0,-0.4019608,0.98823524,0.93921566,0.36862743,-0.41568625,-0.7411765,0.37647057
-0.41568625,-0.2882353,0.88823533,1.0,-0.9882353,-1.0,-1.0,-1.0,-0.67450976,-0.6627451,-0.35294116,-1.0,-0.8607843,0.6588235,0.9529412,0.09019613,-1.0,-0.001960814,-1.0,-0.6313726,-1.0,-1.0,-0.39215684,-0.8352941,-1.0,-0.26078433,-1.0,0.4431373,-1.0,-1.0,0.7509804,0.45490193,-1.0,-1.0,-0.58431375,-1.0,0.5333333,-0.9823529,-1.0,-1.0,-0.5352941,-1.0,-0.70980394,-1.0,0.04117644,-1.0,-0.46470588,0.47843134,-0.7627451,-1.0,0.33725488,-0.017647088,-0.47450978,-1.0,-0.7607843,-1.0,0.4411764,-1.0,0.50784314,-1.0,-1.0,-0.93333334,0.8019608,-0.08823532,-1.0,0.5960784,0.34313726,-1.0,-0.5,-0.9627451,-1.0,-0.89411765,-1.0,-1.0,-1.0,-1.0,-0.17254901,-0.5686275,-1.0,-1.0,-0.99215686,-0.48627448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6862745,0.9843137,-1.0,-0.75686276,-1.0,-1.0,0.71960783,-0.7529412,-0.26078433,-0.9529412,-0.10392159,-1.0
-1.0,-0.22941178,-0.27843136,0.6254902,-0.85490197,-1.0,-1.0,-1.0,-0.43137252,-0.7941176,-0.6333333,-1.0,-0.85490197,-1.0,-0.19607842,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5862745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.086274505,-1.0,-1.0,-1.0,-1.0,-1.0,-0.95490193,-1.0,-0.8843137,-1.0,-0.6392157,0.082352996,-1.0,-1.0,0.11176467,-0.8568627,-0.21568626,-1.0,-1.0,-1.0,-0.5392157,-1.0,-0.44509804,-1.0,-1.0,-1.0,-0.082352936,-0.9137255,-1.0,-0.45490193,-0.6254902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5803921,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19019604,-0.59411764,-1.0,-0.86470586,-1.0,-1.0,-0.61764705,-1.0,-0.8862745,-1.0,-0.57843137,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5960784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8843137,-1.0,-1.0,-1.0,-0.7235294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.16470587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.9647059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8960784,-1.0,-1.0,-1.0,-1.0,-0.94509804,-1.0,-0.76666665,-1.0,-1.0,-0.08039218,-1.0,-0.99019605,-0.7235294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99019605,-1.0,-1.0,0.0,-0.8745098,-1.0,-1.0,-0.17058825,-1.0,-1.0,-1.0,-1.0,0.654902,-1.0,-0.85882354,-1.0,-0.0058823824,-0.5921569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.14117646,-0.8607843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4901961,-1.0,-1.0,-1.0,-1.0,-1.0,0.19215691,-1.0,-1.0,-0.73137254,-1.0,-1.0,-1.0,-0.92745095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.38823533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8568628,-1.0,-1.0,-0.9313725,-1.0,0.2686274,-1.0,0.8647059,-1.0,-1.0,0.44901955,-1.0,0.17843139,0.38823533,-1.0,0.031372547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8235294,-0.11372548,-1.0,-1.0,0.69411767,0.6254902,-1.0,-1.0,0.9137255,-1.0,-1.0,-1.0,0.28627455,0.96862745,-1.0,0.5098039,-1.0,0.9843137,0.67058825,-0.9529412,-1.0,-1.0,-1.0,-1.0,-0.62352943,-0.94509804,-0.8568627,0.9411764,0.89607847,-1.0,-1.0,-0.6490196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6392157,-1.0,-0.9607843,-1.0,-0.22941178,-1.0,-0.9745098,-1.0,-1.0,0.65098035,-1.0,-1.0,-1.0,0.97843134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
0.6980392,-1.0,-1.0,-1.0,-1.0,0.043137312,-0.9372549,0.39803922,-1.0,-1.0,-1.0,0.93529415,-1.0,-0.54117644,0.92549014,-1.0,0.982353,-0.6843137,0.025490165,-1.0,-1.0,-0.8960784,-1.0,0.8803922,-1.0,-0.1490196,0.7647059,-0.9529412,0.7509804,-1.0,-0.78431374,-1.0,-1.0,-0.2862745,-1.0,-1.0,0.80588233,0.6647059,-0.5098039,0.6019608,-1.0,1.0,-1.0,-0.09411764,-0.30392158,-1.0,-1.0,-0.85882354,0.21372545,0.9372549,-1.0,0.79019606,-1.0,0.8843137,0.97843134,0.44901955,0.017647028,-0.46666664,-1.0,-0.65294117,0.54117644,0.3803922,0.48235297,-0.2117647,-0.47254902,-0.7392157,-0.50196075,0.4431373,-0.7294117,-1.0,-0.9647059,-0.28039217,-0.7490196,-0.043137252,-0.12941176,-0.045098066,-0.5117647,-0.81960785,-1.0,-0.045098066,-1.0,0.34313726,-1.0,0.97843134,-1.0,-0.9745098,-1.0,-0.34509802,0.94509804,-1.0,0.9196079,-1.0,-0.41960782,-0.123529434,-1.0,-0.15686274,-1.0,-0.9,-1.0,-0.12549019
0.8901961,-1.0,-1.0,-1.0,-1.0,0.97254896,0.34509802,0.77254903,-1.0,-0.9372549,-0.5392157,-0.47254902,-1.0,0.84901965,0.9843137,-0.09215689,0.48431373,0.5196079,-1.0,-0.5156863,0.37254906,-1.0,-0.9098039,0.3843137,-1.0,0.97450984,0.029411793,0.15294123,-0.24901962,0.14705884,0.6843138,0.17450976,-1.0,0.745098,-0.7490196,-0.78431374,0.019607902,-0.47450978,0.8039216,-0.93333334,-1.0,1.0,-0.80784315,-0.6098039,-0.4490196,-0.9490196,-0.7509804,0.39215684,-1.0,0.2745098,-0.44509804,0.97254896,-0.5294118,-0.36862743,0.917647,0.9843137,0.917647,0.93921566,-1.0,0.9470588,0.4372549,0.79999995,0.9764706,-0.58823526,-0.7588235,0.7921568,0.90980387,-1.0,0.8019608,-0.6490196,-0.61176467,0.8313725,0.67058825,0.9843137,0.9843137,0.39019608,0.9568627,0.8156862,-0.69411767,-1.0,-0.9607843,0.48627448,-0.95098037,0.5960784,-0.15882355,-0.9607843,-0.372549,0.9941176,0.32352936,-0.47254902,-0.7117647,-1.0,-0.9843137,0.82549024,-0.89411765,0.8039216,-0.6960784,0.46078432,-0.7980392,0.12549019
-0.23333335,-1.0,0.16666663,-0.3745098,-1.0,0.3313725,0.3411765,-0.28039217,-0.5470588,-0.32941175,0.20000005,-0.98039216,-1.0,-0.07843137,0.9843137,0.98823524,-0.011764705,0.41176474,-0.95098037,0.9372549,0.43333328,-1.0,0.75686276,-0.09215689,-1.0,0.4470588,-0.7019608,0.38823533,-1.0,-0.5568627,0.41568625,-0.56078434,-0.34705883,-0.6627451,0.24705887,0.39019608,0.07450986,-0.48039216,-0.6960784,-0.7215686,-1.0,1.0,-0.08823532,-0.9313725,-0.2764706,-0.50784314,0.754902,0.39019608,-0.8784314,-0.26078433,0.1686275,0.84313726,0.09215689,-0.2862745,0.98823524,0.16666663,0.98823524,0.30196083,0.4705882,-0.23137254,-0.92745095,-0.61176467,0.029411793,-0.58823526,0.52156866,0.6843138,0.30980396,-1.0,0.32941175,0.6823529,-0.9980392,0.25686276,0.41176474,0.27254903,-0.84705883,-1.0,0.2647059,0.43333328,-0.8235294,-1.0,0.40588236,-0.69019604,0.109803915,-0.9882353,0.029411793,-0.9588235,-0.85294116,-0.79607844,-0.7647059,0.75686276,-1.0,0.52745104,-0.9980392,0.072548985,0.5921569,-0.32549018,0.8470588,-0.40588236,0.55098045,-1.0
0.34313726,-0.3,0.77647054,0.8745098,-0.8960784,-0.054901958,-1.0,-0.9490196,-0.19411767,-0.19803923,-0.30588233,-1.0,-0.60392153,-0.49411762,0.9843137,0.9843137,-0.011764705,0.80588233,-0.93921566,0.9764706,-1.0,-1.0,0.76274514,-0.09411764,-1.0,-0.58431375,-1.0,-0.9411765,-0.3745098,-0.89215684,-0.08823532,0.05098045,0.20784318,-0.77843136,0.8156862,0.47450984,-0.7862745,-0.12156862,-1.0,-0.97843134,-1.0,0.6254902,0.12941182,-0.75686276,-0.7019608,0.07450986,0.84901965,-0.46862745,-0.54313725,-0.41764706,0.55490196,0.9529412,0.33529413,-0.009803951,0.69019604,-0.9627451,0.9843137,-0.90588236,0.072548985,-1.0,-1.0,-1.0,-1.0,-0.6960784,0.517647,-0.845098,-0.91764706,-1.0,-0.84705883,-0.5156863,-1.0,-0.8666667,-0.8843137,-1.0,-1.0,-1.0,-0.9745098,-0.90392154,-1.0,-1.0,0.9568627,-0.9980392,-0.56666666,-1.0,-0.2588235,-0.97843134,-0.94509804,-1.0,-1.0,-0.2019608,-1.0,0.56078434,-1.0,0.82549024,0.1686275,-0.9862745,-0.22549021,-0.85294116,0.5568627,-0.8745098
-1.0,0.4235294,0.33725488,0.50196075,-0.30196077,-0.8882353,-1.0,-1.0,0.40980387,0.5137255,0.6392157,-0.8372549,0.25686276,-0.3745098,0.89215684,0.8941176,-0.123529434,0.62745094,-1.0,0.82549024,-1.0,-1.0,0.33529413,-0.17058825,-1.0,-0.78039217,-1.0,0.4372549,-1.0,-0.6254902,-0.7176471,-0.041176498,0.2352941,-0.7294117,0.3803922,0.24313724,-0.6784314,0.5294118,-1.0,-1.0,-0.75686276,0.7490196,0.64705884,-1.0,-1.0,0.54117644,0.6058824,-0.9019608,-0.2235294,-0.91568625,0.11176467,0.09803927,0.67450976,-0.009803951,0.4039216,-1.0,-0.015686274,-1.0,-0.4078431,-1.0,-1.0,-1.0,-1.0,-0.93333334,-0.9313725,-0.99019605,-0.93333334,-1.0,-1.0,-0.9882353,-1.0,-1.0,-1.0,-1.0,-1.0,-0.88235295,-1.0,-1.0,-0.8843137,-1.0,0.9,-1.0,-0.27843136,-1.0,-0.039215684,-1.0,-0.6784314,-1.0,-1.0,-0.7176471,-1.0,0.7019608,-1.0,0.9843137,-0.15490198,-0.8352941,-0.91764706,-1.0,0.6392157,-0.4980392
-1.0,0.9372549,-0.11176473,0.12549019,0.30980396,-1.0,-1.0,-1.0,0.9,0.7843137,0.9529412,-1.0,0.77647054,-0.8862745,0.37843132,0.65686274,-0.8372549,0.13137257,-1.0,0.427451,-1.0,-1.0,0.14117646,-0.65686274,-1.0,-0.8039216,-1.0,0.10196078,-1.0,-0.827451,-0.8392157,-0.7509804,0.29607844,-0.87647057,0.07450986,0.08039212,-0.7019608,0.6823529,-1.0,-1.0,-0.90588236,1.0,0.82549024,-1.0,-1.0,0.6980392,0.25294113,-1.0,-0.31764704,-1.0,-0.27843136,-0.22156864,0.90980387,-0.4254902,-0.6254902,-1.0,-1.0,-1.0,-0.64509803,-1.0,-1.0,-1.0,-1.0,-0.64705884,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9705882,-1.0,0.8470588,-1.0,0.2019608,-1.0,0.20784318,-1.0,-0.41568625,-1.0,-1.0,-0.5960784,-1.0,0.9196079,-1.0,-0.12549019,-0.43333334,-0.7529412,-1.0,-1.0,0.5372549,-0.62352943
-1.0,0.47843134,-0.83137256,-0.12549019,0.7117647,-1.0,-1.0,-1.0,0.6333333,0.36862743,0.63725495,-1.0,0.9764706,-1.0,-0.4980392,-0.062745094,-1.0,-0.6823529,-1.0,-0.4235294,-1.0,-1.0,0.21568632,-0.9941176,-1.0,-1.0,-1.0,-0.10784316,-1.0,-1.0,-0.7980392,-0.9,0.1490196,-1.0,-0.13921571,-0.2529412,-0.8980392,-0.9529412,-1.0,-1.0,-1.0,0.25098038,0.73921573,-1.0,-1.0,0.45882356,-0.0058823824,-1.0,-0.73137254,-1.0,-0.55490196,-0.0058823824,0.8078431,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9607843,-1.0,-1.0,-1.0,-1.0,-0.17843139,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3843137,-1.0,0.427451,-1.0,0.6215687,-1.0,-0.15490198,-1.0,-1.0,-0.8901961,-1.0,0.49215686,-1.0,-1.0,-0.95490193,-1.0,-1.0,-1.0,-0.011764705,-1.0
-1.0,-0.06666666,-1.0,-0.4980392,0.8568628,-1.0,-1.0,-1.0,0.22745097,-0.7627451,0.27843142,-1.0,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.92745095,-1.0,-1.0,-1.0,-1.0,-0.5745098,-1.0,-1.0,-0.64117646,-0.8392157,-1.0,-1.0,-1.0,-1.0,-1.0,0.3549019,-1.0,-1.0,-0.48627448,-0.10196078,-1.0,-1.0,-1.0,-0.6627451,-0.5235294,0.17647064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.18627453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.22156864,-1.0,-0.07647061,-1.0,0.95490193,-1.0,-0.21568626,-1.0,-1.0,-0.9941176,-1.0,0.052941203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9078431,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9490196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.69411767,-1.0,-1.0,-1.0,-0.9431372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5588235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.83137256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4235294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99215686,-1.0,-1.0,-0.97843134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8686274,-1.0,-0.9098039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.95686275,-1.0,-1.0,-0.5764706,0.0,-1.0,-1.0,0.87647057,-1.0,-1.0,-1.0,-1.0,-0.84313726,-1.0,-0.75686276,-1.0,-0.0058823824,-0.17647058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.94509804,-0.5568627,-0.6960784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.95098037,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.71568626,-1.0,-1.0,-1.0,-1.0,-1.0,-0.64509803,-1.0,-1.0,0.77254903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-0.972549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.43921566,-1.0,-1.0,-0.43921566,-1.0,-0.5901961,-1.0,-1.0,-0.33529413,-0.73137254,-0.517647,-1.0,-1.0,0.5627451,-1.0,0.9843137,0.44509804,-0.327451,0.3215686,-0.87058824,-1.0,-1.0,-0.94509804,-0.97843134,-1.0,-1.0,-0.99215686,-1.0,0.245098,0.8372549,-0.50392157,-1.0,0.8980392,1.0,-1.0,-1.0,-0.39411765,-1.0,-1.0,-0.8666667,-0.43921566,0.89607847,-1.0,0.66078436,-0.9627451,0.9843137,0.9843137,0.0019607544,-1.0,-1.0,-1.0,-0.96666664,-1.0,0.39019608,0.63725495,0.75294113,0.86274505,-0.7862745,-0.6862745,0.07058823,-0.9862745,-1.0,-0.9862745,0.04117644,-0.9352941,-0.7588235,-1.0,-0.9588235,-0.9764706,-0.99215686,-1.0,0.65686274,-1.0,0.14117646,-1.0,-1.0,-1.0,-0.9529412,-1.0,-1.0,0.92549014,-1.0,-0.75686276,-1.0,0.6490196,-1.0,-1.0,-1.0,-1.0,-0.9764706,-1.0,-1.0
-0.4235294,-1.0,-1.0,0.0,-0.96862745,0.7058823,-1.0,-0.55490196,-0.88039213,-1.0,-0.97843134,0.37254906,-0.8784314,0.93529415,0.90980387,-0.16470587,0.982353,0.78039217,0.8411765,-0.33529413,-1.0,0.47254896,-0.89215684,0.9196079,-0.71960783,0.8705882,0.417647,0.13529408,0.6254902,-0.8627451,0.5235294,0.045098066,-0.99607843,0.845098,-0.41960782,-0.5156863,0.1686275,0.9764706,0.9627451,0.1490196,-0.03725493,-0.7490196,-0.4705882,0.18627453,-1.0,-0.54509807,-0.64705884,0.5294118,0.85882354,0.24117649,0.22156858,0.39215684,-0.06078434,0.88627446,0.100000024,0.9666667,-0.06666666,0.3803922,-0.16470587,0.5529412,0.57058823,0.97254896,0.9764706,-0.8607843,0.043137312,0.64117646,0.7823529,-0.17450982,0.39999998,-0.8686274,-0.3490196,0.98823524,0.48627448,0.9843137,-0.85882354,0.5862745,0.5196079,0.4235294,-0.65098035,0.58823526,-0.9745098,0.2588235,-1.0,0.83921564,-0.6627451,-0.9529412,-0.39215684,-0.34509802,-0.5490196,-1.0,0.97254896,-1.0,-0.5372549,-0.6019608,-0.52156866,0.47843134,-0.7058823,0.24117649,-0.92156863,0.25098038
